game_id,stack,flop_position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,hand_strength,hand_pos_potential,hand_neg_potential,last_raise__preflop_player,last_raise_flopplayer,flop,mise en cas de raise/bet,decision
805727464,13.75,1,5,Ts 9h,4.45,2,1.7,0.3593894542090657,0.07010999521759924,0.12281594571670908,0,0,Qd As 5h,0.0,folds
805727434,6.680000000000001,1,6,Qh Js,1.6399999999999997,2,0.0,0.9426456984273821,0.07282051282051281,0.0563600782778865,1,-1,Jd 5h 2s,0.0,checks
805727434,6.680000000000001,1,6,Qh Js,2.42,2,0.78,0.9426456984273821,0.07282051282051281,0.0563600782778865,1,0,Jd 5h 2s,0.0,calls
805727115,6.75,1,6,6d 6s,1.6,2,0.0,0.7220166512488436,0.0425249169435216,0.10004268032437047,0,-1,7s 4d 9c,0.0,checks
805726886,13.5,0,6,6h 5h,4.42,2,1.42,0.11517113783533765,0.09028789455428374,0.18914728682170542,1,1,Js Kc Jh,0.0,folds
805726731,14.5,1,5,Kh 9s,1.0,2,0.5,0.8334875115633672,0.08366727383120826,0.07032940019665683,-1,-1,Ac Kc Qd,0.5,bets
805726629,13.75,1,5,5c 7c,3.25,2,1.58,0.8695652173913043,0.14922839506172839,0.13050547896783316,1,-1,3h 6h 7s,1.58,bets
805726629,12.17,1,5,5c 7c,8.83,2,4.0,0.8695652173913043,0.14922839506172839,0.13050547896783316,1,0,3h 6h 7s,0.0,calls
805726425,13.5,1,6,Td Ts,3.75,2,1.78,0.8996299722479186,0.04097859327217125,0.1632065775950668,1,-1,7d 5c 6d,1.78,bets
805726425,11.72,1,6,Td Ts,10.530000000000001,2,5.0,0.8996299722479186,0.04097859327217125,0.1632065775950668,1,0,7d 5c 6d,0.0,folds
805726389,6.9,0,5,8d 9h,2.06,2,0.86,0.2631822386679001,0.07615480649188515,0.13217993079584775,1,1,Jh 3h As,0.0,folds
805725112,14.0,1,6,7d Ac,2.25,2,0.0,0.5518038852913969,0.07425585094296751,0.15590682196339434,0,-1,9h 5h Js,0.0,checks
805725112,14.0,1,6,7d Ac,3.67,2,1.42,0.5518038852913969,0.07425585094296751,0.15590682196339434,0,0,9h 5h Js,0.0,folds
805724252,7.25,2,6,7d 9d,0.75,3,0.0,0.17067530064754857,0.09448760636330003,0.13686067019400353,-1,-1,3s Jc 6h,0.0,checks
805724252,7.25,2,6,7d 9d,1.75,3,1.0,0.17067530064754857,0.09448760636330003,0.13686067019400353,-1,0,3s Jc 6h,0.0,folds
805723793,13.75,1,5,Jc Ac,4.25,3,0.0,0.5851063829787234,0.17380426784400294,0.1227106227106227,1,-1,Td 3s Qd,0.0,checks
805723700,13.35,1,6,Js Th,3.3,2,0.0,0.3593894542090657,0.09172644667623146,0.11670907548770144,1,-1,6d 2s Kh,0.0,checks
805723612,13.75,1,5,Kd 8d,3.25,2,0.0,0.43709528214616095,0.09548667754214246,0.13696715583508037,1,-1,6d Jc 4s,0.0,checks
805723020,13.5,1,4,Th 7d,3.0,2,1.42,0.22617946345975948,0.08991940811203594,0.16349843819723336,1,-1,5c Ah 2h,1.42,bets
805722887,13.35,1,5,Qs Jh,3.3,2,0.0,0.3149861239592969,0.10317673378076063,0.22560386473429953,1,-1,4d 6s 5d,0.0,checks
805722809,13.0,0,5,Ad Ah,4.0,3,0.0,0.9329324699352451,0.22146118721461186,0.04056821935910142,0,-1,3h 4h Kh,0.0,checks
805722041,6.88,1,5,Tc 8c,1.5899999999999999,2,0.0,0.15587419056429233,0.10638555676723616,0.20122029543994863,1,-1,6d 2d 5s,0.0,checks
805722041,6.88,1,5,Tc 8c,2.3499999999999996,2,0.76,0.15587419056429233,0.10638555676723616,0.20122029543994863,1,0,6d 2d 5s,0.0,folds
805721955,10.55,0,5,Kh 5h,16.509999999999998,2,7.36,0.4148936170212766,0.08278388278388278,0.14952170713760118,1,1,4s Td 7c,0.0,folds
805721605,13.35,1,5,Qs Qc,3.3,2,1.57,0.9403330249768732,0.06051282051282051,0.10265486725663717,1,-1,4h 8h 7d,1.57,bets
805721510,5.25,0,5,Qd Qc,4.85,2,1.0,0.7904717853839038,0.04248653940283896,0.019649122807017545,0,-1,3c 3h As,1.0,bets
805721455,11.5,2,6,Jh Ad,11.0,3,2.5,0.9565217391304348,0.06533333333333333,0.041658630665380905,2,-1,Ah 2c 6h,2.5,bets
805720815,13.75,1,4,7d Kc,2.75,2,0.0,0.8325624421831638,0.0927536231884058,0.09272794389073459,0,-1,3c Ac 7h,0.0,checks
805720246,13.5,1,5,6d 6h,3.25,2,0.0,0.7220166512488436,0.0425249169435216,0.1107981220657277,0,-1,2h 9h 8s,0.0,checks
805720246,13.5,1,5,6d 6h,4.75,2,1.5,0.7220166512488436,0.0425249169435216,0.1107981220657277,0,0,2h 9h 8s,0.0,calls
805719733,13.75,0,5,Ac 8c,3.0,2,0.0,0.5407030527289547,0.1619206032379685,0.14663271080928128,0,-1,7s 9s 5c,0.0,checks
805719211,13.5,1,6,9h Ac,3.25,2,0.0,0.562904717853839,0.08935476356860005,0.13692224034801523,0,-1,2c 5d Qc,0.0,checks
805719211,13.5,1,6,9h Ac,4.79,2,1.54,0.562904717853839,0.08935476356860005,0.13692224034801523,0,0,2c 5d Qc,0.0,folds
805718571,13.75,0,6,Jc 9c,3.75,3,1.0,0.32377428307123035,0.07492063492063492,0.19303201506591336,0,-1,6s 2s Qs,1.0,bets
805718571,12.75,0,6,Jc 9c,7.75,2,3.0,0.32377428307123035,0.07492063492063492,0.19303201506591336,0,1,6s 2s Qs,0.0,folds
805718431,5.75,1,5,9s 8s,3.75,2,1.19,0.9037927844588344,0.0778816199376947,0.10027210884353742,1,-1,4d 8c 3c,1.19,bets
805718417,14.0,1,5,Ad 5c,2.25,2,0.0,0.5296022201665125,0.07537361923326835,0.14848834970152128,0,-1,Qh 4s Js,0.0,checks
805718417,14.0,1,5,Ad 5c,3.3600000000000003,2,1.11,0.5296022201665125,0.07537361923326835,0.14848834970152128,0,0,Qh 4s Js,0.0,folds
805718369,13.5,2,6,3h 6h,4.75,3,0.0,0.05226641998149861,0.07298347910592809,0.17285974499089254,1,-1,4s Kd Td,0.0,checks
805718369,13.5,2,6,3h 6h,10.77,3,3.01,0.05226641998149861,0.07298347910592809,0.17285974499089254,1,1,4s Kd Td,0.0,folds
805718000,6.0,2,6,As Td,6.25,5,0.25,0.7146160962072156,0.08881789137380192,0.12715572715572715,2,4,Jh Jc 8s,0.0,calls
805718000,5.75,2,6,As Td,13.4,4,3.25,0.7146160962072156,0.08881789137380192,0.12715572715572715,2,0,Jh Jc 8s,0.0,folds
805717494,13.5,1,6,7h Ad,3.25,2,0.0,0.5407030527289547,0.08667110223996452,0.1451046972269383,1,-1,Td 3d 5s,0.0,checks
805717494,13.5,1,6,7h Ad,5.3100000000000005,2,2.06,0.5407030527289547,0.08667110223996452,0.1451046972269383,1,0,Td 3d 5s,0.0,folds
805717079,6.92,0,3,8s 7s,1.41,2,0.67,0.9699352451433858,0.010810810810810811,0.06016671942597868,0,-1,9d Jd Th,0.67,bets
805716901,5.75,0,6,Qs Ad,3.85,2,1.83,0.5703052728954672,0.1040985548448235,0.16918947933440687,0,-1,9s 5s 7h,1.83,bets
805716561,6.88,1,4,Jd Kc,1.5899999999999999,2,0.0,0.5851063829787234,0.09104733872945793,0.13945578231292516,1,-1,2c 3h 2h,0.0,checks
805716561,6.88,1,4,Jd Kc,2.65,2,1.06,0.5851063829787234,0.09104733872945793,0.13945578231292516,1,0,2c 3h 2h,0.0,folds
805716423,6.88,1,4,Kh 9s,1.3399999999999999,2,0.0,0.43709528214616095,0.10690592713431213,0.13994875378523178,0,-1,8d 5h 2s,0.0,checks
805716423,6.88,1,4,Kh 9s,2.34,2,1.0,0.43709528214616095,0.10690592713431213,0.13994875378523178,0,0,8d 5h 2s,0.0,folds
805716251,12.5,0,6,9s Js,10.0,4,3.16,0.8297872340425532,0.08983957219251337,0.05385185185185185,0,-1,Qd 5s Jh,3.16,bets
805716148,7.25,1,4,Tc 2c,0.5,2,0.25,0.13737280296022203,0.0832562551879521,0.18002904865649963,-1,-1,3h 7s 9s,0.25,bets
805715923,6.88,1,5,Ad 9d,2.11,3,1.0,0.8436632747456059,0.09728682170542635,0.06979963570127505,1,-1,5h 9s Tc,1.0,bets
805715463,6.75,1,4,8d 7d,1.6,2,0.0,0.11517113783533765,0.09386056191467222,0.16925064599483206,0,-1,Jc 3h 4c,0.0,checks
805715146,13.75,1,6,Qd Kc,3.25,2,0.0,0.9583718778908418,0.07083333333333333,0.0493423163298043,1,-1,6s Kd Th,0.0,checks
805715146,13.75,1,6,Qd Kc,4.79,2,1.54,0.9583718778908418,0.07083333333333333,0.0493423163298043,1,0,6s Kd Th,0.0,calls
805714926,6.7,0,5,6s 9s,2.5999999999999996,2,1.0,0.8630897317298798,0.0640176600441501,0.1683048433048433,1,1,5d 3h 6h,0.0,calls
805714906,6.92,0,3,4c As,1.26,2,0.0,0.5296022201665125,0.05891271388347412,0.16818794531099557,0,-1,7s Tc 5c,0.0,checks
805714705,6.0,1,4,Th 9d,3.1,2,0.98,0.9195189639222942,0.07777777777777778,0.07816783684386493,1,-1,3c 6h Ts,0.98,bets
805714607,13.85,0,6,9h Kh,2.55,2,0.0,0.8436632747456059,0.09147286821705426,0.06309653916211293,0,-1,5h Ac 9d,0.0,checks
805714539,6.88,0,3,2c Tc,2.15,2,0.91,0.20767807585568918,0.07882307394502516,0.1745269286754003,1,1,6h Qs 4h,0.0,folds
805714158,6.75,1,9,As Th,1.85,2,0.0,0.7146160962072156,0.06219382321618743,0.13333333333333333,1,-1,6c Qd 6h,0.0,checks
805714151,14.0,1,5,Jh Ts,2.25,2,0.0,0.9296947271045328,0.07426160337552742,0.08085317460317461,0,-1,Td 2c 9c,0.0,checks
805713932,5.02,1,4,8d 6d,5.0600000000000005,3,7.25,0.8714153561517114,0.20320813771517998,0.121657848324515,1,-1,5d 7c 8c,7.25,bets
805713932,-2.2300000000000004,1,4,8d 6d,37.11,3,24.8,0.8714153561517114,0.20320813771517998,0.121657848324515,1,0,5d 7c 8c,17.32,raises
805713155,6.75,0,5,8s Ts,1.5,2,0.0,0.4592969472710453,0.07894736842105263,0.14424484364604126,1,-1,Ad Ks Ah,0.0,checks
805712855,6.88,1,6,3s Js,1.3399999999999999,3,0.0,0.692876965772433,0.09611940298507463,0.12464539007092199,0,-1,3d 7d Kh,0.0,checks
805712308,8.55,1,4,Kh Jd,14.649999999999999,2,0.0,0.4703977798334875,0.09936452917388792,0.11539961013645224,1,-1,2s 8c Qh,0.0,checks
805711889,6.92,0,6,Ts Th,1.26,2,0.0,0.7849213691026827,0.04101096804959466,0.0626096060725036,0,-1,As Ad Qs,0.0,checks
805711461,3.4999999999999996,0,5,Qc Qh,11.680000000000001,2,2.81,1.0,0.0,0.021523280912735122,1,1,Js 2s Qd,8.5,raises
805710825,6.75,1,6,Qd Ac,1.85,2,0.0,0.7257169287696578,0.07906976744186046,0.12854527531333615,1,-1,2c 7d 2d,0.0,checks
805710570,14.5,1,6,7s Ah,1.0,2,0.5,0.5518038852913969,0.07541467848216314,0.14714364947310038,-1,-1,Qc 3s Jc,0.5,bets
805710251,6.88,2,6,Qh Qs,2.21,3,1.05,0.9551341350601296,0.08027210884353742,0.07570183930300096,2,-1,6s Tc Jc,1.05,bets
805709791,7.0,1,6,6c Tc,1.1,2,0.0,0.25208140610545793,0.17295339620062866,0.15278780585639792,0,-1,9s 9c 8s,0.0,checks
805709791,7.0,1,6,6c Tc,1.62,2,0.52,0.25208140610545793,0.17295339620062866,0.15278780585639792,0,0,9s 9c 8s,0.0,folds
805709699,12.34,0,4,8s 9s,8.3,2,2.48,0.8112858464384829,0.08974771873322598,0.08602272727272728,1,1,3h 9d Jh,0.0,calls
805709475,13.85,0,4,Td Kh,3.76,2,1.21,0.4333950046253469,0.10556455969746083,0.15860934930702372,0,1,6h 2c 4d,0.0,folds
805709314,6.75,1,6,Qh Qd,2.5,3,0.79,0.9551341350601296,0.08027210884353742,0.07086156824782187,1,-1,3d 6h Jd,0.79,bets
805708741,7.25,1,6,5h Jh,0.5,2,0.25,0.4259944495837188,0.06192,0.15333333333333332,-1,-1,9s Kd Ad,0.25,bets
805707656,10.5,1,5,Tc Td,13.75,3,0.0,0.744218316373728,0.04235860409145608,0.05888198757763975,0,-1,6c Qs Ks,0.0,checks
805707656,10.5,1,5,Tc Td,26.810000000000002,3,6.53,0.744218316373728,0.04235860409145608,0.05888198757763975,0,0,6c Qs Ks,0.0,folds
805707514,11.55,2,3,As Jc,10.350000000000001,3,0.0,0.9856614246068455,0.0784313725490196,0.00949703217744455,2,-1,Ah 3s Ac,0.0,checks
805707258,13.0,1,3,As Qc,4.25,2,0.0,0.5851063829787234,0.10816777041942605,0.13940345368916798,0,-1,7c 4h 9d,0.0,checks
805707258,13.0,1,3,As Qc,6.27,2,2.02,0.5851063829787234,0.10816777041942605,0.13940345368916798,0,0,7c 4h 9d,0.0,folds
805706797,13.85,0,5,As Td,2.55,2,0.0,0.5851063829787234,0.1588913416727986,0.11828013256584685,0,-1,Jd Kd 5h,0.0,checks
805706743,5.25,1,5,As Js,5.0,2,0.0,0.9148936170212766,0.03345029239766082,0.11108870967741935,1,-1,Ad 4d Td,0.0,checks
805706743,5.25,1,5,As Js,8.0,2,3.0,0.9148936170212766,0.03345029239766082,0.11108870967741935,1,0,Ad 4d Td,0.0,calls
805706345,6.88,0,6,Th Ah,2.91,2,1.42,0.7146160962072156,0.05481008164714235,0.14664664664664664,0,1,Js 3c 3s,0.0,folds
805706195,6.88,2,5,9h 9c,2.21,3,0.0,0.7386679000925069,0.04169611307420495,0.07309136420525657,2,-1,Js 4s Qc,0.0,checks
805706195,6.88,2,5,9h 9c,3.71,3,1.5,0.7386679000925069,0.04169611307420495,0.07309136420525657,2,0,Js 4s Qc,0.0,folds
805705937,13.5,1,3,Ah Tc,3.25,2,0.0,0.5740055504162812,0.09118279569892473,0.12544,0,-1,Qs 4h 8d,0.0,checks
805705937,13.5,1,3,Ah Tc,4.79,2,1.54,0.5740055504162812,0.09118279569892473,0.12544,0,0,Qs 4h 8d,0.0,folds
805705512,13.85,0,3,4c 8c,2.55,2,0.0,0.22987974098057354,0.11322182397451215,0.16183574879227053,0,-1,Qd Jd Ts,0.0,checks
805705130,13.5,1,5,8d As,3.25,2,0.0,0.5518038852913969,0.08834355828220859,0.13311148086522462,0,-1,7c 5s Qh,0.0,checks
805704072,6.75,0,7,Ac Qd,1.75,2,0.0,0.7257169287696578,0.08438538205980066,0.14026193493874103,0,-1,7c 6h 6s,0.0,checks
805704012,13.85,0,3,6c Ac,3.4499999999999997,3,0.0,0.9269195189639223,0.08048780487804878,0.03800995024875622,0,-1,Ks 5c Ah,0.0,checks
805703722,6.92,0,6,Qc Ah,1.26,2,0.0,0.7368177613320999,0.17262591311034217,0.11036204744069912,0,-1,Kd Kc Js,0.0,checks
805703660,14.0,1,6,8s Tc,2.25,2,1.09,0.3482886216466235,0.10409026798307475,0.11233595800524934,0,-1,7c Ad Ah,1.09,bets
805703208,14.5,1,3,Ks 4d,1.0,2,0.5,0.5296022201665125,0.10214424951267057,0.15020219526285383,-1,-1,Jh Js 9d,0.5,bets
805702998,6.75,0,6,6s 7d,1.5,2,0.0,0.11517113783533765,0.08942074228234478,0.18914728682170542,1,-1,Qc 5d 5s,0.0,checks
805702899,7.0,1,6,Ts 9d,1.1,2,0.0,0.2631822386679001,0.09413233458177278,0.14579008073817762,0,-1,6h 4d Jc,0.0,checks
805702899,7.0,1,6,Ts 9d,1.8,2,0.7,0.2631822386679001,0.09413233458177278,0.14579008073817762,0,0,6h 4d Jc,0.0,folds
805702232,13.75,1,6,Ah Js,4.0,3,0.0,0.5740055504162812,0.10623655913978494,0.13909333333333335,1,-1,Td 4c 7s,0.0,checks
805702232,13.75,1,6,Ah Js,7.800000000000001,3,1.9,0.5740055504162812,0.10623655913978494,0.13909333333333335,1,0,Td 4c 7s,0.0,folds
805702201,7.25,1,6,7s 9d,0.5,2,0.25,0.10407030527289547,0.17901107685280346,0.12535612535612536,-1,-1,5c 4d 8h,0.25,bets
805701409,10.6,0,3,Kh Qh,14.780000000000001,2,5.73,0.9167437557816837,0.035364396654719236,0.12374245472837023,1,1,8s Ks 6s,0.0,calls
805700969,6.88,1,5,Ks 7d,1.3399999999999999,2,0.0,0.43709528214616095,0.08305238354177995,0.15786163522012578,0,-1,9c 8h 4c,0.0,checks
805700969,6.88,1,5,Ks 7d,2.09,2,0.75,0.43709528214616095,0.08305238354177995,0.15786163522012578,0,0,9c 8h 4c,0.0,folds
805700831,6.75,0,3,As 6h,2.25,2,0.75,0.5407030527289547,0.07385229540918163,0.1365025466893039,1,1,5c 8d Qs,0.0,calls
805700347,7.25,1,6,Kh 7d,0.5,2,0.32,0.5518038852913969,0.06016814360372642,0.1408763172490294,-1,-1,5d 9h Ah,0.32,bets
805700283,14.5,1,4,8d Js,1.0,2,0.5,0.3371877890841813,0.08978270920018493,0.10840108401084012,-1,-1,7h Ks 2c,0.5,bets
805699689,13.5,0,4,Ah 3s,5.0,2,2.0,0.8593894542090657,0.03971326164874552,0.1259656652360515,1,1,3c Jd Jc,0.0,calls
805698806,7.25,1,5,Qh 5s,0.5,2,0.25,0.4259944495837188,0.06666666666666667,0.14939068100358424,-1,-1,7d As Jh,0.25,bets
805698492,6.75,0,5,9h 6h,2.25,2,0.75,0.24098057354301572,0.07636363636363637,0.12528301886792453,1,1,2c Ad Ks,0.0,folds
805698059,7.25,1,5,6s 3s,0.5,2,0.25,0.8066604995374653,0.08312368972746331,0.10102857142857143,-1,-1,Qh Qc 6c,0.25,bets
805697261,6.680000000000001,1,4,Js 9c,1.6399999999999997,2,0.0,0.22247918593894542,0.10309007232084155,0.21941043083900227,1,-1,3c 4c 5h,0.0,checks
805697198,4.25,1,7,8h 8d,7.6,2,0.0,0.8330249768732655,0.04604051565377532,0.0881982981871994,0,-1,2h 4d Jc,0.0,checks
805697198,4.25,1,7,8h 8d,12.399999999999999,2,4.8,0.8330249768732655,0.04604051565377532,0.0881982981871994,0,0,2h 4d Jc,0.0,folds
805696691,13.5,0,6,Kh Jd,3.5,2,1.66,0.9500462534690102,0.07368421052631578,0.0626537216828479,0,-1,5s Jc Th,1.66,bets
805696518,6.88,0,7,Ks Jh,2.19,2,0.85,0.5851063829787234,0.07633063527103262,0.13945578231292516,0,1,8c Ac 4h,0.0,folds
805696067,6.88,1,6,Jh Jc,1.5899999999999999,2,0.0,0.8496762257169288,0.04621676891615542,0.0695683714182082,1,-1,3h 6d Kd,0.0,checks
805696067,6.88,1,6,Jh Jc,2.59,2,1.0,0.8496762257169288,0.04621676891615542,0.0695683714182082,1,0,3h 6d Kd,0.0,calls
805696005,13.75,0,6,4d Kd,5.75,2,3.0,0.5185013876040703,0.08973544973544974,0.13244837758112094,0,1,Jd 3h Jh,0.0,folds
805695038,6.88,1,6,Js Jc,2.11,3,1.0,0.8496762257169288,0.04621676891615542,0.06949582879941966,1,-1,5d Qd 9s,1.0,bets
805694016,5.5,0,5,Kh 3h,6.75,2,2.5,0.700277520814061,0.09908256880733946,0.13263157894736843,1,1,8h Tc 3c,0.0,calls
805693788,6.680000000000001,1,5,6d 5d,1.6399999999999997,2,0.0,0.11517113783533765,0.06301306509423055,0.20232558139534884,1,-1,Qh Jh Kc,0.0,checks
805693788,6.680000000000001,1,5,6d 5d,2.6399999999999997,2,1.0,0.11517113783533765,0.06301306509423055,0.20232558139534884,1,0,Qh Jh Kc,0.0,folds
805693667,14.5,1,3,3d 9d,1.0,2,0.63,0.21877890841813136,0.0789948959560267,0.14767173812816967,-1,-1,As 8s Td,0.63,bets
805693358,7.0,0,4,7s 5s,1.63,2,0.63,0.04116558741905643,0.16554594940762088,0.09795918367346938,1,1,2h As 3d,0.0,calls
805692483,5.5,0,4,5c 5h,6.25,3,0.0,0.7164662349676225,0.04256243213897937,0.11217204301075269,0,-1,Jh 4d 8s,0.0,checks
805692008,7.25,1,5,7d 5c,1.1099999999999999,3,0.36,0.05226641998149861,0.09219306770327179,0.1575591985428051,-1,2,9d 4h 2h,0.0,folds
805691784,6.88,0,5,2d 2h,1.3399999999999999,2,0.42,0.5166512488436633,0.030592734225621414,0.28354203935599287,0,-1,8c 6c 7c,0.42,bets
805691327,14.5,1,5,7s 3c,1.25,2,0.0,0.09296947271045329,0.07796954314720812,0.17142857142857143,-1,-1,5h Kc As,0.0,checks
805689995,14.5,2,6,Th Kc,1.5,3,0.0,0.5851063829787234,0.1451066961000736,0.1119832548403977,-1,-1,Qh Ac 4s,0.0,checks
805689995,14.5,2,6,Th Kc,3.5,3,2.0,0.5851063829787234,0.1451066961000736,0.1119832548403977,-1,0,Qh Ac 4s,0.0,folds
805689966,13.25,0,6,Jh Js,4.25,2,0.0,0.7497687326549491,0.042312423124231245,0.04208795725441841,0,-1,6h Kc Qh,0.0,checks
805688847,13.75,0,6,8d 5d,2.75,2,1.31,0.09296947271045329,0.09306260575296109,0.13206349206349208,0,-1,Jh 2d 4s,1.31,bets
805688847,12.44,0,6,8d 5d,9.06,2,5.0,0.09296947271045329,0.09306260575296109,0.13206349206349208,0,1,Jh 2d 4s,0.0,folds
805688650,6.75,1,6,Ah Kh,1.85,2,0.0,0.5962072155411656,0.10929705215419501,0.15136106831022086,1,-1,6s 9d 4d,0.0,checks
805688650,6.75,1,6,Ah Kh,2.73,2,0.88,0.5962072155411656,0.10929705215419501,0.15136106831022086,1,0,6s 9d 4d,0.0,folds
805687986,14.5,1,6,Qc Ts,1.0,2,0.5,0.318686401480111,0.10424351476983056,0.19481056988220313,-1,-1,3h 6h 4s,0.5,bets
805687710,6.88,0,6,6s 4s,1.8599999999999999,3,0.0,0.10407030527289547,0.25489322827452326,0.13732193732193732,0,-1,Qc As 8s,0.0,checks
805687119,13.85,0,5,Qd 7d,2.55,2,1.23,0.43709528214616095,0.07261192677179627,0.1381551362683438,0,-1,9s Ah 2s,1.23,bets
805686453,13.75,1,5,Qc 3c,3.75,3,0.0,0.40379278445883443,0.07704160246533127,0.16248425296044344,0,-1,7s Th Ks,0.0,checks
805686453,13.75,1,5,Qc 3c,5.75,2,2.0,0.40379278445883443,0.07704160246533127,0.16248425296044344,0,0,7s Th Ks,0.0,folds
805685716,13.0,0,5,Qc Js,4.0,2,1.9,0.5962072155411656,0.06172839506172839,0.14298921417565486,0,-1,6c Ac 6h,1.9,bets
805684340,14.5,1,6,8d Js,1.0,2,0.5,0.3288621646623497,0.2332724505327245,0.09574074074074074,-1,-1,9s As 6s,0.5,bets
805684340,14.0,1,6,8d Js,2.5,2,1.0,0.3288621646623497,0.2332724505327245,0.09574074074074074,-1,0,9s As 6s,0.0,calls
805683027,7.25,1,8,Tc 9c,0.6,2,0.0,0.9195189639222942,0.07777777777777778,0.09214309595453025,-1,-1,7d Td 4h,0.0,checks
805680411,14.0,0,8,5d 5h,2.75,2,0.0,0.7516188714153561,0.04279223461379595,0.11611316113161131,0,-1,6c 3c 3d,0.0,checks
805673489,13.75,2,6,Ah Kh,4.5,3,1.0,0.5550416281221091,0.09049255441008018,0.2108167770419426,2,-1,3d 9d 8d,1.0,bets
805671885,13.5,1,5,Ah 9h,3.25,2,0.0,0.9463459759481961,0.08196721311475409,0.09363222871994802,0,-1,4c 9d 6d,0.0,checks
805671885,13.5,1,5,Ah 9h,5.3100000000000005,2,2.06,0.9463459759481961,0.08196721311475409,0.09363222871994802,0,0,4c 9d 6d,0.0,calls
805669055,5.25,2,6,Js Jh,9.25,4,0.0,0.8959296947271045,0.04287118977384464,0.05708061002178649,1,-1,Th 8h 8c,0.0,checks
805668830,11.0,1,8,Jc 9c,10.0,2,4.75,0.3482886216466235,0.08920231938567623,0.15126859142607174,1,-1,Qs 5s 7d,4.75,bets
805666753,6.75,1,6,5s As,1.6,2,0.76,0.4939870490286771,0.06289574510990119,0.20768277571251548,0,-1,Qc Jc 4c,0.76,bets
805664382,13.5,1,8,Jc 9h,3.25,2,0.0,0.4592969472710453,0.09881154499151104,0.11497005988023952,0,-1,Qc Qs 2h,0.0,checks
805664382,13.5,1,8,Jc 9h,4.79,2,1.54,0.4592969472710453,0.09881154499151104,0.11497005988023952,0,0,Qc Qs 2h,0.0,calls
805662178,13.25,0,9,Qc Tc,6.5,3,1.0,0.9935245143385754,0.0345679012345679,0.03364312267657993,0,1,Ts Qd 2s,3.5,raises
805656482,10.05,2,9,Ac Ks,10.4,3,6.58,0.9426456984273821,0.09880341880341881,0.07078712763644271,2,-1,Jh Tc Kh,6.58,bets
805290922,6.75,0,6,8s 8d,2.6100000000000003,2,1.01,0.8848288621646624,0.041244444444444445,0.06585394171601068,0,1,7h Jc Jd,0.0,calls
805290514,6.88,0,5,9h 8h,1.7599999999999998,2,0.42,0.24421831637372804,0.06133441602381919,0.1849502487562189,0,1,Jc Kc 2c,0.0,folds
805290435,7.0,1,5,4d 4s,1.25,2,0.0,0.9972247918593895,0.022222222222222223,0.014656771799628942,0,-1,3s 8d 4h,0.0,checks
805290203,13.75,0,5,As 6d,2.75,2,0.0,0.9047178538390379,0.0559748427672956,0.061501868841318384,0,-1,3d 5s Ac,0.0,checks
805289214,6.92,0,5,9s Kh,1.41,3,0.0,0.43709528214616095,0.10636215334420882,0.1489401351036571,0,-1,8h 5s 3s,0.0,checks
805289160,6.75,3,6,Ks Qs,3.0,4,0.0,0.9555966697502313,0.06928104575163399,0.06595881595881596,1,-1,5d 4h Qd,0.0,checks
805288799,7.0,1,7,Qd Jh,1.5,3,0.73,0.3593894542090657,0.11114299378287901,0.14741306191687872,0,-1,6h Td 3d,0.73,bets
805288753,6.85,0,6,Qd 5d,2.05,2,0.75,0.4259944495837188,0.06023111111111111,0.16461170848267623,1,1,Kd Th 6h,0.0,folds
805288452,13.85,0,5,4c 4h,2.55,2,1.21,0.9500462534690102,0.14074074074074075,0.0789354105809802,0,-1,5s 4d 6h,1.21,bets
805287996,7.25,2,6,7h Ks,1.75,4,0.75,0.8103607770582794,0.08942307692307692,0.1198837062318291,-1,3,4s 7s 8h,0.0,folds
805287865,6.88,0,6,Kh Ac,1.49,2,0.0,0.5962072155411656,0.19349962207105065,0.12790618044855334,0,-1,Qs 6d Td,0.0,checks
805287566,5.75,1,7,Ad Ac,4.12,2,1.3,0.9662349676225717,0.0918918918918919,0.05180223285486443,1,-1,4h 5d Js,1.3,bets
805286924,13.5,1,8,9c Tc,2.75,2,0.0,0.2631822386679001,0.1793591344153142,0.11872356785851595,0,-1,7s Ac 6d,0.0,checks
805286924,13.5,1,8,9c Tc,4.970000000000001,2,2.22,0.2631822386679001,0.1793591344153142,0.11872356785851595,0,0,7s Ac 6d,0.0,calls
805286706,6.85,0,5,Ts Kd,1.92,2,0.62,0.9444958371877891,0.07724867724867725,0.07291666666666667,1,1,Th 4s 9d,0.0,calls
805286527,13.85,0,6,5c 5s,2.55,2,0.0,0.5869565217391305,0.038926174496644296,0.1532108486439195,0,-1,Kh Td Qd,0.0,checks
805286483,4.5,0,8,As Ts,9.35,3,7.0,0.5740055504162812,0.2812664277180406,0.10314666666666666,0,-1,9s 5s Jh,7.0,bets
805286100,6.92,0,5,Ah Qc,1.41,2,0.67,0.9629972247918593,0.06976744186046512,0.06494252873563218,0,-1,Td Qs 6s,0.67,bets
805285287,7.0,2,7,9c Ac,1.6,3,0.0,0.5740055504162812,0.07732377538829152,0.13761777777777778,1,-1,Qh Ks 7s,0.0,checks
805285287,7.0,1,7,9c Ac,2.6,2,1.0,0.5740055504162812,0.07732377538829152,0.13761777777777778,0,0,Qh Ks 7s,0.0,folds
